No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
49280,2015,8,16,7,2,30,37,22,24,83.71,1005,27,NE,14,0,0
49281,2015,8,16,8,2,36,32,27,24,83.71,1005,27,NE,18,0,0
49282,2015,8,16,9,2,36,36,26,24,83.71,1005,27,NE,23,0.2,0.2
49283,2015,8,16,10,2,38,40,27,23,83.6,1006,26,NE,26,0.2,0.4
49284,2015,8,16,11,2,40,37,29,24,88.78,1006,26,NE,29,0.1,0.5
49285,2015,8,16,12,2,37,37,31,24,78.97,1005,28,NE,32,0,0
49286,2015,8,16,13,2,33,34,34,23,70.17,1005,29,NE,34,0,0
49287,2015,8,16,14,2,38,35,33,23,70.17,1005,29,NE,38,0,0
49288,2015,8,16,15,2,37,34,33,24,74.52,1005,29,NE,42,0,0
49289,2015,8,16,16,2,40,36,33,23,70.17,1005,29,NE,44,0,0
49290,2015,8,16,17,2,36,31,30,23,70.17,1005,29,SE,3,0,0
49291,2015,8,16,18,2,35,32,29,23,74.35,1005,28,NE,4,0,0
49292,2015,8,16,19,2,35,34,28,23,74.35,1005,28,NE,7,0,0
49293,2015,8,16,20,2,38,33,30,23,74.35,1006,28,NE,10,0,0
49294,2015,8,16,21,2,36,32,29,23,78.82,1007,27,NE,13,0,0
49295,2015,8,16,22,2,34,31,31,21,69.79,1007,27,NE,16,0,0
49296,2015,8,16,23,2,35,34,31,22,78.68,1007,26,NE,19,0,0
49297,2015,8,17,0,2,34,39,32,21,74.02,1007,26,NE,23,NA,NA
49298,2015,8,17,1,2,34,38,34,22,78.68,1007,26,NE,25,0,0
49299,2015,8,17,2,2,39,41,38,22,83.48,1006,25,NE,28,NA,NA
49300,2015,8,17,3,2,40,37,38,22,83.48,1007,25,NE,31,0,0
49301,2015,8,17,4,2,35,33,38,22,83.48,1007,25,NE,33,0,0
49302,2015,8,17,5,2,39,33,34,22,88.62,1007,24,NE,36,NA,NA
49303,2015,8,17,6,2,43,39,36,22,88.62,1007,24,NE,39,0,0
49304,2015,8,17,7,2,46,40,34,22,78.68,1008,26,NE,41,0,0
49305,2015,8,17,8,2,47,44,35,22,74.19,1008,27,NW,2,0,0
49306,2015,8,17,9,2,44,37,37,21,62.13,1008,29,cv,2,0,0
49307,2015,8,17,10,2,45,35,35,21,58.65,1008,30,NE,3,0,0
49308,2015,8,17,11,2,40,37,33,20,52.09,1008,31,cv,2,0,0
49309,2015,8,17,12,2,38,30,35,20,49.22,1007,32,NE,3,0,0
49310,2015,8,17,13,2,44,36,33,19,46.26,1007,32,cv,2,0,0
49311,2015,8,17,14,2,44,43,37,20,52.09,1007,31,NE,4,0,0
49312,2015,8,17,15,2,45,38,38,21,52.35,1007,32,NE,8,0,0
49313,2015,8,17,16,2,47,45,38,21,55.4,1007,31,NE,12,0,0
49314,2015,8,17,17,2,46,45,39,21,58.65,1007,30,NE,16,0,0
49315,2015,8,17,18,2,49,43,39,22,66.04,1007,29,NE,21,0,0
49316,2015,8,17,19,2,42,46,39,21,65.83,1008,28,NE,26,0,0
49317,2015,8,17,20,2,45,50,41,21,69.79,1009,27,NE,30,0,0
49318,2015,8,17,21,2,53,48,40,21,69.79,1009,27,NE,33,0,0
49319,2015,8,17,22,2,53,47,43,22,74.19,1009,27,NE,37,0,0
49320,2015,8,17,23,2,51,47,42,22,74.19,1009,27,NE,41,0,0
49321,2015,8,18,0,2,52,43,45,22,78.68,1009,26,SE,4,0,0
49322,2015,8,18,1,2,50,43,49,22,78.68,1009,26,SE,7,0,0
49323,2015,8,18,2,2,52,46,53,22,78.68,1009,26,SE,10,0,0
49324,2015,8,18,3,2,53,51,58,23,88.7,1009,25,SE,13,NA,NA
49325,2015,8,18,4,2,58,55,65,22,83.48,1009,25,SE,15,0,0
49326,2015,8,18,5,2,60,57,73,23,88.7,1009,25,SE,18,0,0
49327,2015,8,18,6,2,56,50,67,23,88.7,1009,25,NE,2,NA,NA
49328,2015,8,18,7,2,48,43,53,23,78.82,1010,27,NE,5,0,0
49329,2015,8,18,8,2,46,45,47,22,69.98,1010,28,NE,7,0,0
49330,2015,8,18,9,2,42,38,41,22,69.98,1011,28,NE,10,0,0
49331,2015,8,18,10,2,38,40,37,22,62.35,1010,30,NE,13,0,0
49332,2015,8,18,11,2,44,30,32,22,62.35,1010,30,NE,16,0,0
49333,2015,8,18,12,2,41,36,34,22,58.89,1010,31,SW,3,0,0
49334,2015,8,18,13,2,32,34,30,22,52.6,1009,33,NE,3,0,0
49335,2015,8,18,14,2,31,39,32,20,49.22,1009,32,NE,6,0,0
49336,2015,8,18,15,2,NA,40,36,21,52.35,1008,32,NE,11,0,0
49337,2015,8,18,16,2,9,40,40,22,58.89,1009,31,NE,17,0,0
49338,2015,8,18,17,2,76,41,38,22,62.35,1009,30,NE,23,0,0
49339,2015,8,18,18,2,43,42,36,22,66.04,1009,29,NE,28,0,0
49340,2015,8,18,19,2,44,46,37,22,69.98,1009,28,NE,33,0,0
49341,2015,8,18,20,2,44,43,40,22,74.19,1009,27,NE,39,0,0
49342,2015,8,18,21,2,41,35,40,22,74.19,1010,27,NE,44,0,0
49343,2015,8,18,22,2,35,30,38,22,74.19,1010,27,SE,5,0,0
49344,2015,8,18,23,2,29,29,32,23,83.6,1011,26,SE,8,0,0
49345,2015,8,19,0,2,28,27,30,23,83.6,1010,26,SE,11,0,0
49346,2015,8,19,1,2,31,27,30,23,83.6,1010,26,SE,14,0,0
49347,2015,8,19,2,2,26,23,29,23,83.6,1010,26,NE,2,NA,NA
49348,2015,8,19,3,2,27,26,26,23,83.6,1010,26,NE,4,0,0
49349,2015,8,19,4,2,30,25,29,23,83.6,1010,26,NE,7,NA,NA
49350,2015,8,19,5,2,31,23,32,23,88.7,1010,25,SE,2,NA,NA
49351,2015,8,19,6,2,30,28,39,23,83.6,1010,26,SE,6,0,0
49352,2015,8,19,7,2,28,17,36,22,78.68,1010,26,SE,10,0,0
49353,2015,8,19,8,2,25,18,25,22,69.98,1010,28,SE,13,0,0
49354,2015,8,19,9,2,18,14,17,22,62.35,1010,30,SE,17,0,0
49355,2015,8,19,10,2,25,18,17,22,58.89,1010,31,SE,21,0,0
49356,2015,8,19,11,2,28,27,18,21,52.35,1010,32,SE,24,0,0
49357,2015,8,19,12,2,NA,18,16,21,49.49,1009,33,SE,29,0,0
49358,2015,8,19,13,2,4,25,17,20,44.01,1009,34,SE,33,0,0
49359,2015,8,19,14,2,22,19,19,21,49.49,1008,33,SE,37,0,0
49360,2015,8,19,15,2,24,21,21,20,46.53,1008,33,SE,42,0,0
49361,2015,8,19,16,2,27,24,20,21,49.49,1008,33,SE,47,0,0
49362,2015,8,19,17,2,25,22,18,22,55.65,1008,32,SE,51,0,0
49363,2015,8,19,18,2,28,27,21,22,58.89,1008,31,NE,6,0,0
49364,2015,8,19,19,2,28,24,19,21,58.65,1009,30,SE,5,0,0
49365,2015,8,19,20,2,25,33,24,21,62.13,1009,29,SE,10,0,0
49366,2015,8,19,21,2,28,20,24,22,69.98,1009,28,SE,15,0,0
49367,2015,8,19,22,2,26,20,21,22,69.98,1009,28,SE,21,0,0
49368,2015,8,19,23,2,24,22,21,23,74.35,1008,28,SE,26,0,0
49369,2015,8,20,0,2,20,18,19,24,83.71,1008,27,SE,32,0,0
49370,2015,8,20,1,2,22,15,17,24,83.71,1007,27,SE,38,0,0
49371,2015,8,20,2,2,20,15,17,24,83.71,1007,27,SE,43,0,0
49372,2015,8,20,3,2,19,17,17,25,88.86,1007,27,SE,48,0,0
49373,2015,8,20,4,2,NA,19,NA,25,88.86,1007,27,SE,51,0,0
49374,2015,8,20,5,2,22,16,18,25,88.86,1006,27,SE,56,0,0
49375,2015,8,20,6,2,23,19,20,25,88.86,1006,27,SE,61,0,0
49376,2015,8,20,7,2,23,23,19,25,83.82,1007,28,SE,66,0,0
49377,2015,8,20,8,2,24,21,15,24,74.52,1007,29,SE,71,0,0
49378,2015,8,20,9,2,26,18,15,24,70.36,1007,30,SW,5,0,0
49379,2015,8,20,10,2,24,27,19,24,66.45,1007,31,SW,9,0,0
49380,2015,8,20,11,2,36,27,18,24,70.36,1007,30,NW,4,0,0
49381,2015,8,20,12,2,44,35,26,25,74.69,1006,30,NW,7,0,0
49382,2015,8,20,13,2,50,48,43,25,70.54,1006,31,NW,11,0,0
49383,2015,8,20,14,2,78,72,72,26,74.85,1005,31,NW,14,NA,NA
49384,2015,8,20,15,2,92,81,79,26,70.73,1004,32,NW,17,0,0
49385,2015,8,20,16,2,117,88,94,26,74.85,1004,31,NW,22,0,0
49386,2015,8,20,17,2,81,47,71,24,66.45,1004,31,NW,26,0,0
49387,2015,8,20,18,2,61,55,48,24,74.52,1005,29,NW,32,0,0
49388,2015,8,20,19,2,54,46,37,23,74.35,1006,28,NW,39,0,0
49389,2015,8,20,20,2,64,49,52,24,88.78,1006,26,NW,43,0.7,0.7
49390,2015,8,20,21,2,75,66,56,24,94.2,1006,25,NW,48,5,5.7
49391,2015,8,20,22,2,81,55,66,24,94.2,1006,25,NW,52,NA,NA
49392,2015,8,20,23,2,52,23,54,24,88.78,1006,26,NW,55,0,0
49393,2015,8,21,0,2,27,6,22,23,88.7,1006,25,NW,60,0,0
49394,2015,8,21,1,2,14,8,11,23,88.7,1006,25,NE,4,0,0
49395,2015,8,21,2,2,8,8,5,23,88.7,1006,25,NW,3,0,0
49396,2015,8,21,3,2,14,9,7,23,88.7,1006,25,NW,6,NA,NA
49397,2015,8,21,4,2,24,18,14,23,88.7,1006,25,NW,10,0,0
49398,2015,8,21,5,2,28,21,14,23,88.7,1006,25,NW,14,0,0
49399,2015,8,21,6,2,33,32,20,23,88.7,1006,25,NW,17,0,0
49400,2015,8,21,7,2,37,31,24,23,88.7,1006,25,NW,20,0,0
49401,2015,8,21,8,2,44,28,29,23,83.6,1007,26,NE,3,0,0
49402,2015,8,21,9,2,34,26,30,23,78.82,1007,27,NE,7,0,0
49403,2015,8,21,10,2,26,26,28,23,74.35,1006,28,NE,10,0,0
49404,2015,8,21,11,2,26,25,27,23,70.17,1006,29,NE,12,0,0
49405,2015,8,21,12,2,29,23,27,23,70.17,1006,29,NE,15,0,0
49406,2015,8,21,13,2,27,24,28,22,69.98,1005,28,NE,19,0,0
49407,2015,8,21,14,2,27,16,24,24,78.97,1005,28,SE,2,0,0
49408,2015,8,21,15,2,19,13,11,23,78.82,1005,27,SE,7,0,0
49409,2015,8,21,16,2,20,13,10,23,78.82,1005,27,SE,12,0.1,0.1
49410,2015,8,21,17,2,39,13,15,24,88.78,1005,26,SE,15,0.4,0.5
49411,2015,8,21,18,2,20,12,11,24,94.2,1005,25,SE,19,0.1,0.6
49412,2015,8,21,19,2,20,18,16,23,88.7,1005,25,NE,2,0.1,0.7
49413,2015,8,21,20,2,21,17,20,24,94.2,1006,25,NE,3,NA,NA
49414,2015,8,21,21,2,22,21,23,23,88.7,1006,25,SE,1,NA,NA
49415,2015,8,21,22,2,28,25,28,24,94.2,1006,25,SE,3,NA,NA
49416,2015,8,21,23,2,37,29,32,24,94.2,1006,25,SE,4,NA,NA
49417,2015,8,22,0,2,32,28,24,24,94.2,1006,25,SW,1,NA,NA
49418,2015,8,22,1,2,34,21,26,24,94.2,1006,25,SW,3,0,0
49419,2015,8,22,2,2,30,24,22,24,94.2,1005,25,SE,2,NA,NA
49420,2015,8,22,3,2,26,15,20,23,88.7,1005,25,NE,3,NA,NA
49421,2015,8,22,4,2,15,12,17,23,88.7,1005,25,cv,1,0,0
49422,2015,8,22,5,2,11,10,14,23,88.7,1005,25,SE,2,0,0
49423,2015,8,22,6,2,15,16,14,23,88.7,1005,25,SE,3,0,0
49424,2015,8,22,7,2,11,7,5,22,88.62,1006,24,NE,2,NA,NA
49425,2015,8,22,8,2,7,NA,7,22,94.12,1006,23,NE,4,5.9,5.9
49426,2015,8,22,9,2,10,NA,7,23,100,1006,23,cv,0,7.9,13.8
49427,2015,8,22,10,2,12,NA,8,23,94.16,1007,24,SE,2,NA,NA
49428,2015,8,22,11,2,12,NA,7,23,94.16,1007,24,NE,2,4.7,4.7
49429,2015,8,22,12,2,11,NA,6,23,94.16,1006,24,NE,4,2.3,7
49430,2015,8,22,13,2,10,NA,5,21,88.54,1006,23,NE,8,0,0
49431,2015,8,22,14,2,13,NA,6,22,88.62,1005,24,NE,11,0,0
49432,2015,8,22,15,2,15,NA,7,21,83.37,1005,24,NE,15,0,0
49433,2015,8,22,16,2,15,NA,7,22,83.48,1005,25,NE,20,0,0
49434,2015,8,22,17,2,12,NA,4,21,78.53,1005,25,NE,25,0,0
49435,2015,8,22,18,2,16,NA,9,20,78.39,1005,24,NE,30,0,0
49436,2015,8,22,19,2,16,NA,7,20,78.39,1005,24,NE,33,0,0
49437,2015,8,22,20,2,16,NA,8,20,73.84,1005,25,NE,36,0,0
49438,2015,8,22,21,2,12,NA,10,21,78.53,1005,25,NE,39,0,0
49439,2015,8,22,22,2,12,NA,10,22,83.48,1005,25,NE,42,0,0
49440,2015,8,22,23,2,16,NA,10,23,94.16,1005,24,NE,44,0,0
49441,2015,8,23,0,2,8,NA,4,23,94.16,1005,24,NE,48,0,0
49442,2015,8,23,1,2,10,NA,4,23,94.16,1005,24,NE,50,0.2,0.2
49443,2015,8,23,2,2,12,NA,8,23,94.16,1004,24,NE,52,0.2,0.4
49444,2015,8,23,3,2,14,NA,11,23,94.16,1004,24,NE,54,3.6,4
49445,2015,8,23,4,2,18,NA,11,23,94.16,1004,24,NE,57,NA,NA
49446,2015,8,23,5,2,9,NA,12,23,94.16,1004,24,NE,61,0.1,0.1
49447,2015,8,23,6,2,3,NA,6,23,94.16,1004,24,NE,67,0,0
49448,2015,8,23,7,2,5,NA,3,23,94.16,1004,24,NE,73,0,0
49449,2015,8,23,8,2,9,NA,4,22,88.62,1004,24,NE,78,0,0
49450,2015,8,23,9,2,9,NA,3,22,88.62,1005,24,NE,83,0,0
49451,2015,8,23,10,2,8,NA,5,22,88.62,1005,24,NE,89,0,0
49452,2015,8,23,11,2,10,NA,5,23,94.16,1004,24,NE,95,0,0
49453,2015,8,23,12,2,10,NA,5,24,94.2,1004,25,NE,100,0.3,0.3
49454,2015,8,23,13,2,11,NA,5,23,88.7,1004,25,NE,105,0,0
49455,2015,8,23,14,2,8,NA,6,23,88.7,1004,25,NE,110,0,0
49456,2015,8,23,15,2,10,NA,5,23,88.7,1003,25,NE,116,0,0
49457,2015,8,23,16,2,13,NA,5,23,94.16,1003,24,NE,122,0,0
49458,2015,8,23,17,2,17,NA,10,23,94.16,1003,24,NE,127,0,0
49459,2015,8,23,18,2,20,NA,14,23,94.16,1003,24,NE,131,1.2,1.2
49460,2015,8,23,19,2,25,NA,25,23,94.16,1003,24,NE,134,0.6,1.8
49461,2015,8,23,20,2,31,NA,22,23,94.16,1003,24,NE,138,0,0
49462,2015,8,23,21,2,33,NA,19,24,100,1003,24,NW,4,4.6,4.6
49463,2015,8,23,22,2,20,NA,14,24,100,1003,24,NE,2,NA,NA
49464,2015,8,23,23,2,10,NA,12,24,94.2,1003,25,NW,3,14.3,14.3
49465,2015,8,24,0,2,7,NA,3,24,94.2,1003,25,NE,4,11.4,25.7
49466,2015,8,24,1,2,16,NA,1,24,94.2,1002,25,NW,3,6.3,32
49467,2015,8,24,2,2,21,NA,6,24,94.2,1002,25,NE,3,0.1,32.1
49468,2015,8,24,3,2,23,NA,11,25,100,1001,25,NE,6,NA,NA
49469,2015,8,24,4,2,34,NA,21,25,100,1001,25,NW,3,NA,NA
49470,2015,8,24,5,2,34,NA,25,25,100,1001,25,NW,6,NA,NA
49471,2015,8,24,6,2,24,NA,18,25,100,1001,25,NE,3,0.3,0.3
49472,2015,8,24,7,2,38,44,30,24,94.2,1001,25,NW,2,13.5,13.8
49473,2015,8,24,8,2,41,38,25,23,94.16,1002,24,NW,8,11.1,24.9
49474,2015,8,24,9,2,19,29,18,23,94.16,1001,24,NW,10,2.2,27.1
49475,2015,8,24,10,2,20,21,19,24,100,1002,24,NW,14,23.1,50.2
49476,2015,8,24,11,2,27,25,18,23,100,1002,23,NE,7,2.4,52.6
49477,2015,8,24,12,2,26,25,19,23,100,1002,23,NE,15,1.2,53.8
49478,2015,8,24,13,2,24,16,14,22,100,1002,22,NE,24,6.6,60.4
49479,2015,8,24,14,2,21,NA,13,21,94.07,1002,22,NE,31,1.2,61.6
49480,2015,8,24,15,2,24,10,15,21,94.07,1002,22,NE,37,0.4,62
49481,2015,8,24,16,2,27,20,18,22,94.12,1001,23,NE,42,0.2,62.2
49482,2015,8,24,17,2,24,6,16,22,94.12,1001,23,NE,46,0,0
49483,2015,8,24,18,2,23,10,13,22,94.12,1001,23,NW,6,0,0
49484,2015,8,24,19,2,27,18,18,21,88.54,1002,23,NW,12,0,0
49485,2015,8,24,20,2,27,19,17,21,88.54,1003,23,NW,17,0,0
49486,2015,8,24,21,2,26,22,19,21,88.54,1003,23,NW,22,0,0
49487,2015,8,24,22,2,24,10,21,21,88.54,1003,23,NW,28,0,0
49488,2015,8,24,23,2,22,11,18,22,94.12,1003,23,NW,33,0,0
49489,2015,8,25,0,2,26,12,22,21,88.54,1003,23,NW,39,0,0
49490,2015,8,25,1,2,32,13,23,21,88.54,1003,23,NW,45,0,0
49491,2015,8,25,2,2,31,23,19,21,94.07,1003,22,NW,50,0,0
49492,2015,8,25,3,2,26,13,24,21,94.07,1003,22,NW,54,0,0
49493,2015,8,25,4,2,24,23,31,21,94.07,1003,22,NW,58,NA,NA
49494,2015,8,25,5,2,43,40,41,21,88.54,1004,23,NW,61,NA,NA
49495,2015,8,25,6,2,55,50,45,21,88.54,1004,23,NW,64,NA,NA
49496,2015,8,25,7,2,60,31,49,22,94.12,1004,23,NW,68,0,0
49497,2015,8,25,8,2,62,52,50,22,88.62,1004,24,NW,73,0,0
49498,2015,8,25,9,2,65,43,52,22,78.68,1005,26,NW,79,0,0
49499,2015,8,25,10,2,64,52,52,22,74.19,1005,27,NW,86,0,0
49500,2015,8,25,11,2,63,39,45,21,69.79,1005,27,NW,93,0,0
49501,2015,8,25,12,2,53,35,43,20,61.9,1005,28,NW,100,0.1,0.1
49502,2015,8,25,13,2,56,38,37,21,58.65,1004,30,NW,107,0,0
49503,2015,8,25,14,2,48,34,38,20,55.15,1004,30,NW,115,0,0
49504,2015,8,25,15,2,48,35,40,21,62.13,1004,29,NW,122,0,0
49505,2015,8,25,16,2,46,38,42,21,62.13,1004,29,NW,129,0,0
49506,2015,8,25,17,2,55,53,49,20,58.42,1005,29,NW,137,0,0
49507,2015,8,25,18,2,56,46,51,20,61.9,1005,28,NW,142,0,0
49508,2015,8,25,19,2,48,30,42,21,74.02,1006,26,NE,5,0,0
49509,2015,8,25,20,2,35,23,27,20,73.84,1007,25,NW,4,0,0
49510,2015,8,25,21,2,30,14,18,21,78.53,1007,25,NW,9,0,0
49511,2015,8,25,22,2,24,14,20,22,88.62,1008,24,NE,3,0,0
49512,2015,8,25,23,2,19,32,17,21,83.37,1008,24,NE,6,0,0
49513,2015,8,26,0,2,15,8,11,21,88.54,1008,23,NW,2,0,0
49514,2015,8,26,1,2,16,10,12,22,88.62,1008,24,NW,5,NA,NA
49515,2015,8,26,2,2,23,12,18,22,94.12,1008,23,NW,8,NA,NA
49516,2015,8,26,3,2,33,18,21,21,88.54,1008,23,NW,9,NA,NA
49517,2015,8,26,4,2,36,25,24,22,94.12,1008,23,NW,11,0,0
49518,2015,8,26,5,2,43,22,34,22,94.12,1009,23,NW,13,NA,NA
49519,2015,8,26,6,2,44,30,39,22,94.12,1009,23,NW,15,NA,NA
49520,2015,8,26,7,2,51,22,47,22,88.62,1009,24,NW,17,0,0
49521,2015,8,26,8,2,49,26,47,22,83.48,1010,25,NW,19,NA,NA
49522,2015,8,26,9,2,47,34,47,22,74.19,1010,27,SW,2,0,0
49523,2015,8,26,10,2,63,61,64,23,78.82,1010,27,NW,3,0,0
49524,2015,8,26,11,2,73,57,72,22,69.98,1010,28,NW,6,0,0
49525,2015,8,26,12,2,95,69,77,22,66.04,1009,29,NW,10,0,0
49526,2015,8,26,13,2,100,84,79,22,58.89,1009,31,NW,13,0,0
49527,2015,8,26,14,2,99,81,78,21,58.65,1008,30,NW,16,0,0
49528,2015,8,26,15,2,100,81,78,22,62.35,1008,30,SW,5,0,0
49529,2015,8,26,16,2,89,65,74,21,58.65,1007,30,SW,9,0,0
49530,2015,8,26,17,2,88,73,68,19,54.9,1007,29,NW,5,0,0
49531,2015,8,26,18,2,78,71,69,20,61.9,1008,28,SW,3,NA,NA
49532,2015,8,26,19,2,88,81,78,21,65.83,1008,28,SW,5,NA,NA
49533,2015,8,26,20,2,98,81,95,21,69.79,1008,27,SW,7,NA,NA
49534,2015,8,26,21,2,111,96,125,21,74.02,1009,26,SW,9,NA,NA
49535,2015,8,26,22,2,140,109,137,22,78.68,1009,26,SW,11,NA,NA
49536,2015,8,26,23,2,154,116,146,22,83.48,1009,25,SW,13,NA,NA
49537,2015,8,27,0,2,164,110,146,22,83.48,1009,25,SW,15,NA,NA
49538,2015,8,27,1,2,152,109,132,22,83.48,1009,25,SW,17,NA,NA
49539,2015,8,27,2,2,139,101,136,22,88.62,1009,24,SW,19,NA,NA
49540,2015,8,27,3,2,148,117,143,22,83.48,1008,25,SE,1,NA,NA
49541,2015,8,27,4,2,144,104,138,22,88.62,1009,24,SW,1,NA,NA
49542,2015,8,27,5,2,132,119,121,22,88.62,1009,24,SW,2,NA,NA
49543,2015,8,27,6,2,129,82,116,22,88.62,1009,24,cv,0,NA,NA
49544,2015,8,27,7,2,150,105,128,23,88.7,1010,25,SW,2,NA,NA
49545,2015,8,27,8,2,166,103,137,23,78.82,1010,27,NW,2,0,0
49546,2015,8,27,9,2,132,93,111,22,66.04,1010,29,NW,5,0,0
49547,2015,8,27,10,2,99,64,90,21,58.65,1010,30,NW,7,0,0
49548,2015,8,27,11,2,78,67,79,22,55.65,1009,32,cv,3,0,0
49549,2015,8,27,12,2,76,58,59,20,52.09,1009,31,NW,4,0,0
49550,2015,8,27,13,2,73,49,52,20,49.22,1008,32,SW,5,0,0
49551,2015,8,27,14,2,70,51,46,18,43.46,1008,32,NW,4,0,0
49552,2015,8,27,15,2,75,66,53,21,55.4,1007,31,NW,8,0,0
49553,2015,8,27,16,2,87,81,70,21,55.4,1007,31,NW,12,0,0
49554,2015,8,27,17,2,110,96,71,21,58.65,1007,30,NW,16,0,0
49555,2015,8,27,18,2,121,77,93,20,55.15,1007,30,NW,20,0,0
49556,2015,8,27,19,2,100,75,73,19,54.9,1008,29,NW,21,0,0
49557,2015,8,27,20,2,86,65,73,21,65.83,1008,28,SE,3,0,0
49558,2015,8,27,21,2,88,73,78,21,69.79,1009,27,SE,6,0,0
49559,2015,8,27,22,2,97,64,83,21,69.79,1010,27,NE,3,0,0
49560,2015,8,27,23,2,109,77,93,21,69.79,1009,27,SE,2,0,0
49561,2015,8,28,0,2,111,71,103,22,78.68,1009,26,SE,4,NA,NA
49562,2015,8,28,1,2,101,76,107,22,78.68,1009,26,SE,6,NA,NA
49563,2015,8,28,2,2,100,72,96,23,88.7,1008,25,SW,1,NA,NA
49564,2015,8,28,3,2,98,71,86,23,88.7,1008,25,NW,2,0,0
49565,2015,8,28,4,2,119,83,97,22,88.62,1008,24,NE,3,NA,NA
49566,2015,8,28,5,2,136,88,113,21,83.37,1008,24,NW,2,NA,NA
49567,2015,8,28,6,2,143,90,116,22,88.62,1008,24,NW,4,0,0
49568,2015,8,28,7,2,155,107,131,23,88.7,1009,25,NE,2,NA,NA
49569,2015,8,28,8,2,153,98,135,23,78.82,1009,27,NW,3,0,0
49570,2015,8,28,9,2,148,87,120,22,69.98,1009,28,NE,3,0,0
49571,2015,8,28,10,2,136,83,113,22,66.04,1009,29,NE,5,0,0
49572,2015,8,28,11,2,116,77,112,22,62.35,1009,30,NE,8,0,0
49573,2015,8,28,12,2,94,77,99,20,52.09,1008,31,NE,10,0,0
49574,2015,8,28,13,2,95,71,84,21,55.4,1008,31,NW,2,0,0
49575,2015,8,28,14,2,94,74,81,21,58.65,1007,30,NE,3,0,0
49576,2015,8,28,15,2,86,62,78,21,58.65,1007,30,NE,7,0,0
49577,2015,8,28,16,2,92,76,75,21,58.65,1007,30,SE,4,15.4,15.4
49578,2015,8,28,17,2,97,68,72,23,78.82,1007,27,NE,5,NA,NA
49579,2015,8,28,18,2,100,80,86,23,88.7,1007,25,NE,9,0,0
49580,2015,8,28,19,2,113,82,95,24,88.78,1007,26,SE,2,0,0
49581,2015,8,28,20,2,107,76,96,23,83.6,1008,26,NE,4,NA,NA
49582,2015,8,28,21,2,92,65,97,23,83.6,1009,26,NE,7,0,0
49583,2015,8,28,22,2,88,68,97,23,83.6,1008,26,NE,10,0,0
49584,2015,8,28,23,2,100,82,93,23,83.6,1008,26,NE,13,0,0
49585,2015,8,29,0,2,106,67,109,23,83.6,1008,26,SE,3,0,0
49586,2015,8,29,1,2,106,75,113,23,83.6,1008,26,SE,6,NA,NA
49587,2015,8,29,2,2,103,62,107,24,88.78,1007,26,SE,8,NA,NA
49588,2015,8,29,3,2,100,70,105,24,88.78,1007,26,NE,2,NA,NA
49589,2015,8,29,4,2,107,64,101,24,94.2,1007,25,NE,4,NA,NA
49590,2015,8,29,5,2,110,62,103,23,83.6,1007,26,SE,1,NA,NA
49591,2015,8,29,6,2,94,62,97,23,88.7,1007,25,NE,1,0,0
49592,2015,8,29,7,2,95,59,81,24,88.78,1007,26,NE,3,0,0
49593,2015,8,29,8,2,81,47,62,24,83.71,1008,27,NE,5,0,0
49594,2015,8,29,9,2,76,63,61,23,74.35,1008,28,NE,7,0,0
49595,2015,8,29,10,2,76,61,58,23,70.17,1008,29,NE,11,0,0
49596,2015,8,29,11,2,79,77,64,21,58.65,1008,30,NE,15,0,0
49597,2015,8,29,12,2,77,65,66,21,62.13,1007,29,NE,20,0,0
49598,2015,8,29,13,2,78,68,65,22,62.35,1007,30,NE,25,0.1,0.1
49599,2015,8,29,14,2,78,69,68,22,83.48,1007,25,NE,32,0.9,1
49600,2015,8,29,15,2,74,55,70,23,83.6,1007,26,SE,4,0.1,1.1
49601,2015,8,29,16,2,65,53,67,23,74.35,1006,28,NE,4,0,0
49602,2015,8,29,17,2,67,60,57,23,74.35,1006,28,NE,7,0,0
49603,2015,8,29,18,2,69,59,57,22,74.19,1007,27,NE,11,0,0
49604,2015,8,29,19,2,64,53,57,22,74.19,1007,27,NE,14,0,0
49605,2015,8,29,20,2,66,50,57,22,78.68,1008,26,NE,18,0,0
49606,2015,8,29,21,2,66,54,57,22,78.68,1009,26,NE,21,NA,NA
49607,2015,8,29,22,2,67,64,62,22,78.68,1008,26,NE,24,0,0
49608,2015,8,29,23,2,74,60,70,22,83.48,1008,25,SE,2,0,0
49609,2015,8,30,0,2,76,60,79,22,83.48,1008,25,NE,2,NA,NA
49610,2015,8,30,1,2,82,60,82,22,83.48,1008,25,SE,2,NA,NA
49611,2015,8,30,2,2,79,64,79,23,88.7,1008,25,NE,2,0,0
49612,2015,8,30,3,2,78,58,82,23,88.7,1008,25,NE,4,0,0
49613,2015,8,30,4,2,75,67,82,23,94.16,1008,24,NE,5,NA,NA
49614,2015,8,30,5,2,74,53,82,23,94.16,1009,24,NE,6,NA,NA
49615,2015,8,30,6,2,81,60,78,22,88.62,1009,24,NE,8,NA,NA
49616,2015,8,30,7,2,81,61,66,22,83.48,1009,25,NE,10,0,0
49617,2015,8,30,8,2,87,62,67,22,78.68,1009,26,NE,12,0,0
49618,2015,8,30,9,2,82,55,68,22,74.19,1010,27,NE,14,0,0
49619,2015,8,30,10,2,65,52,61,21,62.13,1010,29,NE,17,0,0
