No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,Iws,PM_avg
44929,2015,2,16,0,4,84,81,99,3,44.49,1022,15,2,88
44930,2015,2,16,1,4,77,75,85,2,41.43,1022,15,3,79
44931,2015,2,16,2,4,66,65,70,4,50.92,1022,14,2,67
44932,2015,2,16,3,4,70,65,77,5,58.29,1022,13,2,70.66666667
44933,2015,2,16,4,4,75,77,79,6,66.71,1022,12,2,77
44934,2015,2,16,5,4,81,77,86,7,76.35,1021,11,5,81.33333333
44935,2015,2,16,6,4,93,78,99,8,81.75,1021,11,1,90
44936,2015,2,16,7,4,101,87,107,7,76.35,1022,11,2,98.33333333
44937,2015,2,16,8,4,91,83,94,7,81.61,1022,10,5,89.33333333
44938,2015,2,16,9,4,84,86,90,7,71.47,1022,12,1,86.66666667
44939,2015,2,16,10,4,84,88,88,7,71.47,1022,12,2,86.66666667
44940,2015,2,16,11,4,76,87,88,6,58.54,1022,14,1,83.66666667
44941,2015,2,16,12,4,54,60,68,5,45.07,1021,17,2,60.66666667
44942,2015,2,16,13,4,37,33,47,2,30.23,1020,20,1,39
44943,2015,2,16,14,4,36,31,37,-1,24.33,1018,20,3,34.66666667
44944,2015,2,16,15,4,32,33,37,-1,22.88,1016,21,5,34
44945,2015,2,16,16,4,35,34,43,-1,24.33,1015,20,7,37.33333333
44946,2015,2,16,17,4,37,35,39,-1,22.88,1015,21,9,37
44947,2015,2,16,18,4,39,35,47,1,29.94,1015,19,2,40.33333333
44948,2015,2,16,19,4,49,41,59,2,38.86,1016,16,3,49.66666667
44949,2015,2,16,20,4,54,48,60,1,33.95,1017,17,2,54
44950,2015,2,16,21,4,57,53,61,2,41.43,1018,15,1,57
44951,2015,2,16,22,4,56,53,68,4,62,1019,11,1,59
44952,2015,2,16,23,4,59,54,64,3,47.46,1019,14,2,59
44953,2015,2,17,0,4,65,55,72,4,50.92,1019,14,1,64
44954,2015,2,17,1,4,80,74,89,5,71.07,1018,10,2,81
44955,2015,2,17,2,4,82,94,91,5,76.01,1018,9,2,89
44956,2015,2,17,3,4,78,90,92,5,71.07,1017,10,2,86.66666667
44957,2015,2,17,4,4,78,86,91,5,81.34,1016,8,3,85
44958,2015,2,17,5,4,80,86,93,5,87.09,1016,7,0,86.33333333
44959,2015,2,17,6,4,83,88,88,5,87.09,1016,7,0,86.33333333
44960,2015,2,17,7,4,79,93,92,4,81.2,1016,7,0,88
44961,2015,2,17,8,4,88,94,99,4,86.99,1017,6,0,93.66666667
44962,2015,2,17,9,4,97,102,113,6,87.19,1017,8,0,104
44963,2015,2,17,10,4,93,105,114,7,71.47,1017,12,0,104
44964,2015,2,17,11,4,95,101,116,7,58.79,1016,15,1,104
44965,2015,2,17,12,4,92,98,103,6,48.31,1016,17,2,97.66666667
44966,2015,2,17,13,4,87,85,91,7,45.65,1014,19,2,87.66666667
44967,2015,2,17,14,4,70,76,78,6,40.04,1013,20,4,74.66666667
44968,2015,2,17,15,4,65,79,75,4,34.83,1012,20,6,73
44969,2015,2,17,16,4,78,80,91,4,32.75,1011,21,2,83
44970,2015,2,17,17,4,85,92,83,5,37.36,1010,20,3,86.66666667
44971,2015,2,17,18,4,93,86,105,5,39.75,1010,19,6,94.66666667
44972,2015,2,17,19,4,91,87,99,7,51.75,1011,17,8,92.33333333
44973,2015,2,17,20,4,124,108,123,6,51.48,1012,16,3,118.3333333
44974,2015,2,17,21,4,127,127,153,6,54.88,1013,15,6,135.6666667
44975,2015,2,17,22,4,115,132,145,8,71.66,1014,13,4,130.6666667
44976,2015,2,17,23,4,107,129,133,7,62.71,1015,14,7,123
44977,2015,2,18,0,4,109,143,132,7,62.71,1015,14,10,128
44978,2015,2,18,1,4,104,151,128,7,62.71,1015,14,13,127.6666667
44979,2015,2,18,2,4,94,132,114,7,62.71,1015,14,14,113.3333333
44980,2015,2,18,3,4,83,95,98,7,62.71,1015,14,16,92
44981,2015,2,18,4,4,76,78,86,7,62.71,1015,14,18,80
44982,2015,2,18,5,4,66,112,85,7,62.71,1014,14,19,87.66666667
44983,2015,2,18,6,4,61,121,82,7,62.71,1014,14,20,88
44984,2015,2,18,7,4,63,70,70,7,62.71,1015,14,0,67.66666667
44985,2015,2,18,8,4,65,57,74,7,62.71,1015,14,0,65.33333333
44986,2015,2,18,9,4,60,88,73,8,71.66,1016,13,1,73.66666667
44987,2015,2,18,10,4,62,121,70,8,67.15,1016,14,2,84.33333333
44988,2015,2,18,11,4,72,90,79,8,62.95,1016,15,3,80.33333333
44989,2015,2,18,12,4,83,64,87,8,62.95,1016,15,2,78
44990,2015,2,18,13,4,64,56,64,7,51.75,1015,17,2,61.33333333
44991,2015,2,18,14,4,63,58,68,6,42.61,1013,19,1,63
44992,2015,2,18,15,4,64,65,64,5,39.75,1012,19,3,64.33333333
44993,2015,2,18,16,4,64,81,74,5,39.75,1011,19,2,73
44994,2015,2,18,17,4,82,73,107,4,37.06,1011,19,2,87.33333333
44995,2015,2,18,18,4,86,74,81,5,42.32,1011,18,5,80.33333333
44996,2015,2,18,19,4,85,84,100,5,45.07,1012,17,1,89.66666667
44997,2015,2,18,20,4,95,90,100,6,51.48,1012,16,3,95
44998,2015,2,18,21,4,103,99,109,6,51.48,1013,16,4,103.6666667
44999,2015,2,18,22,4,128,123,144,6,51.48,1013,16,1,131.6666667
45000,2015,2,18,23,4,149,140,178,6,54.88,1013,15,2,155.6666667
45001,2015,2,19,0,4,151,164,180,7,58.79,1013,15,3,165
45002,2015,2,19,1,4,159,160,179,8,67.15,1012,14,4,166
45003,2015,2,19,2,4,161,158,188,8,67.15,1012,14,5,169
45004,2015,2,19,3,4,163,155,183,8,76.52,1011,12,1,167
45005,2015,2,19,4,4,137,165,211,8,71.66,1011,13,2,171
45006,2015,2,19,5,4,130,154,155,8,71.66,1010,13,4,146.3333333
45007,2015,2,19,6,4,117,128,111,8,71.66,1010,13,6,118.6666667
45008,2015,2,19,7,4,119,121,112,8,71.66,1011,13,7,117.3333333
45009,2015,2,19,8,4,113,171,125,8,71.66,1012,13,8,136.3333333
45010,2015,2,19,9,4,110,196,116,8,71.66,1012,13,1,140.6666667
45011,2015,2,19,10,4,110,153,120,8,67.15,1013,14,2,127.6666667
45012,2015,2,19,11,4,109,169,120,8,67.15,1013,14,5,132.6666667
45013,2015,2,19,12,4,111,181,122,8,62.95,1012,15,4,138
45014,2015,2,19,13,4,110,152,117,9,59.29,1011,17,3,126.3333333
45015,2015,2,19,14,4,110,142,114,9,59.29,1010,17,4,122
45016,2015,2,19,15,4,106,140,118,9,55.67,1009,18,8,121.3333333
45017,2015,2,19,16,4,100,127,121,9,55.67,1009,18,13,116
45018,2015,2,19,17,4,73,101,103,9,59.29,1008,17,6,92.33333333
45019,2015,2,19,18,4,54,80,74,9,67.36,1008,15,12,69.33333333
45020,2015,2,19,19,4,45,64,61,9,76.68,1009,13,17,56.66666667
45021,2015,2,19,20,4,40,72,59,8,76.52,1010,12,22,57
45022,2015,2,19,21,4,51,65,75,8,76.52,1011,12,5,63.66666667
45023,2015,2,19,22,4,76,46,56,8,76.52,1011,12,3,59.33333333
45024,2015,2,19,23,4,59,53,65,8,76.52,1011,12,7,59
45025,2015,2,20,0,4,42,80,67,8,81.75,1011,11,10,63
45026,2015,2,20,1,4,40,61,57,7,76.35,1011,11,13,52.66666667
45027,2015,2,20,2,4,43,70,71,7,76.35,1011,11,5,61.33333333
45028,2015,2,20,3,4,38,63,79,7,76.35,1010,11,2,60
45029,2015,2,20,4,4,39,83,68,7,76.35,1010,11,1,63.33333333
45030,2015,2,20,5,4,35,77,49,7,76.35,1009,11,2,53.66666667
45031,2015,2,20,6,4,35,57,54,6,71.27,1010,11,2,48.66666667
45032,2015,2,20,7,4,31,53,53,7,76.35,1010,11,1,45.66666667
45033,2015,2,20,8,4,31,53,69,7,81.61,1011,10,2,51
45034,2015,2,20,9,4,32,59,54,7,76.35,1011,11,4,48.33333333
45035,2015,2,20,10,4,41,62,53,6,66.71,1012,12,6,52
45036,2015,2,20,11,4,42,102,62,6,66.71,1012,12,9,68.66666667
45037,2015,2,20,12,4,65,73,96,5,62.24,1013,12,13,78
45038,2015,2,20,13,4,48,40,47,5,58.29,1013,13,17,45
45039,2015,2,20,14,4,41,39,43,5,54.62,1012,14,21,41
45040,2015,2,20,15,4,50,38,45,5,54.62,1012,14,23,44.33333333
45041,2015,2,20,16,4,49,39,50,6,54.88,1011,15,1,46
45042,2015,2,20,17,4,43,44,54,6,54.88,1012,15,2,47
45043,2015,2,20,18,4,40,52,54,6,54.88,1012,15,3,48.66666667
45044,2015,2,20,19,4,46,46,55,6,58.54,1012,14,2,49
45045,2015,2,20,20,4,49,46,58,7,71.47,1013,12,3,51
45046,2015,2,20,21,4,50,51,62,7,66.93,1014,13,0,54.33333333
45047,2015,2,20,22,4,52,53,67,7,71.47,1015,12,0,57.33333333
45048,2015,2,20,23,4,55,53,69,7,76.35,1015,11,1,59
45049,2015,2,21,0,4,58,60,77,8,81.75,1015,11,1,65
45050,2015,2,21,1,4,-999,-999,75,8,76.52,1016,12,1,75
45051,2015,2,21,2,4,60,58,65,8,76.52,1016,12,1,61
45052,2015,2,21,3,4,63,58,69,8,76.52,1015,12,1,63.33333333
45053,2015,2,21,4,4,67,60,74,8,76.52,1015,12,2,67
45054,2015,2,21,5,4,66,61,73,8,81.75,1014,11,2,66.66666667
45055,2015,2,21,6,4,69,66,73,8,81.75,1014,11,0,69.33333333
45056,2015,2,21,7,4,71,69,79,8,81.75,1015,11,1,73
45057,2015,2,21,8,4,70,70,79,8,76.52,1016,12,2,73
45058,2015,2,21,9,4,70,73,80,9,81.88,1016,12,2,74.33333333
45059,2015,2,21,10,4,73,74,77,8,67.15,1017,14,3,74.66666667
45060,2015,2,21,11,4,75,77,83,8,67.15,1017,14,4,78.33333333
45061,2015,2,21,12,4,80,77,101,8,67.15,1017,14,5,86
45062,2015,2,21,13,4,92,76,93,9,67.36,1016,15,2,87
45063,2015,2,21,14,4,90,78,109,8,62.95,1014,15,4,92.33333333
45064,2015,2,21,15,4,75,59,79,8,62.95,1013,15,6,71
45065,2015,2,21,16,4,65,93,86,7,55.15,1013,16,3,81.33333333
45066,2015,2,21,17,4,58,75,79,8,62.95,1013,15,3,70.66666667
45067,2015,2,21,18,4,52,51,70,8,67.15,1013,14,4,57.66666667
45068,2015,2,21,19,4,54,51,68,8,67.15,1014,14,9,57.66666667
45069,2015,2,21,20,4,58,44,65,8,67.15,1015,14,3,55.66666667
45070,2015,2,21,21,4,56,50,75,7,66.93,1016,13,5,60.33333333
45071,2015,2,21,22,4,49,47,65,7,66.93,1017,13,7,53.66666667
45072,2015,2,21,23,4,49,53,59,6,62.48,1018,13,1,53.66666667
45073,2015,2,22,0,4,52,61,60,6,62.48,1018,13,2,57.66666667
45074,2015,2,22,1,4,51,65,72,5,58.29,1018,13,3,62.66666667
45075,2015,2,22,2,4,45,54,65,5,58.29,1018,13,3,54.66666667
45076,2015,2,22,3,4,32,38,39,6,66.71,1018,12,2,36.33333333
45077,2015,2,22,4,4,25,40,32,4,54.35,1018,13,6,32.33333333
45078,2015,2,22,5,4,22,33,43,5,66.49,1018,11,7,32.66666667
45079,2015,2,22,6,4,29,26,36,7,81.61,1018,10,4,30.33333333
45080,2015,2,22,7,4,25,25,35,7,81.61,1018,10,6,28.33333333
45081,2015,2,22,8,4,26,43,52,7,87.28,1018,9,1,40.33333333
45082,2015,2,22,9,4,29,39,38,7,76.35,1019,11,2,35.33333333
45083,2015,2,22,10,4,19,19,26,6,76.18,1020,10,0,21.33333333
45084,2015,2,22,11,4,28,19,25,6,66.71,1019,12,2,24
45085,2015,2,22,12,4,49,28,34,4,54.35,1019,13,6,37
45086,2015,2,22,13,4,51,28,36,4,50.92,1018,14,10,38.33333333
45087,2015,2,22,14,4,41,26,38,3,44.49,1017,15,3,35
45088,2015,2,22,15,4,36,28,41,4,44.78,1016,16,2,35
45089,2015,2,22,16,4,39,28,40,3,44.49,1015,15,5,35.66666667
45090,2015,2,22,17,4,36,29,37,4,50.92,1016,14,2,34
45091,2015,2,22,18,4,36,33,41,4,50.92,1016,14,1,36.66666667
45092,2015,2,22,19,4,36,37,38,5,54.62,1016,14,2,37
45093,2015,2,22,20,4,41,41,45,5,54.62,1016,14,5,42.33333333
45094,2015,2,22,21,4,45,47,44,6,58.54,1017,14,2,45.33333333
45095,2015,2,22,22,4,43,42,46,6,62.48,1016,13,4,43.66666667
45096,2015,2,22,23,4,42,39,48,6,66.71,1016,12,7,43
45097,2015,2,23,0,4,40,42,38,6,66.71,1015,12,9,40
45098,2015,2,23,1,4,40,43,51,6,66.71,1015,12,2,44.66666667
45099,2015,2,23,2,4,42,44,55,7,76.35,1014,11,4,47
45100,2015,2,23,3,4,44,40,50,7,76.35,1013,11,6,44.66666667
45101,2015,2,23,4,4,42,41,49,7,76.35,1013,11,1,44
45102,2015,2,23,5,4,48,39,44,7,76.35,1012,11,2,43.66666667
45103,2015,2,23,6,4,48,39,48,7,81.61,1012,10,1,45
45104,2015,2,23,7,4,42,36,32,8,87.38,1013,10,2,36.66666667
45105,2015,2,23,8,4,25,25,37,8,87.38,1014,10,3,29
45106,2015,2,23,9,4,23,22,26,8,87.38,1016,10,2,23.66666667
45107,2015,2,23,10,4,17,27,28,8,87.38,1017,10,6,24
45108,2015,2,23,11,4,19,40,38,8,87.38,1017,10,5,32.33333333
45109,2015,2,23,12,4,24,23,31,8,81.75,1017,11,2,26
45110,2015,2,23,13,4,22,17,35,8,76.52,1016,12,4,24.66666667
45111,2015,2,23,14,4,25,15,39,7,66.93,1015,13,2,26.33333333
45112,2015,2,23,15,4,20,10,22,7,66.93,1014,13,1,17.33333333
45113,2015,2,23,16,4,11,10,16,6,54.88,1014,15,3,12.33333333
45114,2015,2,23,17,4,13,11,17,5,54.62,1014,14,6,13.66666667
45115,2015,2,23,18,4,13,15,24,5,54.62,1015,14,1,17.33333333
45116,2015,2,23,19,4,18,18,27,6,62.48,1016,13,2,21
45117,2015,2,23,20,4,20,23,27,7,71.47,1017,12,1,23.33333333
45118,2015,2,23,21,4,27,33,39,6,71.27,1017,11,2,33
45119,2015,2,23,22,4,34,36,43,7,81.61,1018,10,4,37.66666667
45120,2015,2,23,23,4,31,36,46,7,81.61,1017,10,5,37.66666667
45121,2015,2,24,0,4,30,37,38,7,87.28,1017,9,0,35
45122,2015,2,24,1,4,33,42,47,8,81.75,1017,11,2,40.66666667
45123,2015,2,24,2,4,36,40,50,8,87.38,1016,10,1,42
45124,2015,2,24,3,4,40,37,49,7,87.28,1015,9,2,42
45125,2015,2,24,4,4,38,35,46,7,93.4,1014,8,2,39.66666667
45126,2015,2,24,5,4,37,34,52,5,87.09,1014,7,2,41
45127,2015,2,24,6,4,36,33,50,4,86.99,1013,6,1,39.66666667
45128,2015,2,24,7,4,34,30,43,3,86.89,1013,5,1,35.66666667
45129,2015,2,24,8,4,33,30,43,6,87.19,1013,8,2,35.33333333
45130,2015,2,24,9,4,41,31,53,6,87.19,1013,8,4,41.66666667
45131,2015,2,24,10,4,43,38,56,7,93.4,1013,8,1,45.66666667
45132,2015,2,24,11,4,39,40,48,8,87.38,1012,10,2,42.33333333
45133,2015,2,24,12,4,42,35,56,7,66.93,1011,13,3,44.33333333
45134,2015,2,24,13,4,39,39,46,7,58.79,1009,15,3,41.33333333
45135,2015,2,24,14,4,40,34,47,5,51.2,1007,15,4,40.33333333
45136,2015,2,24,15,4,52,43,57,5,48.03,1006,16,4,50.66666667
45137,2015,2,24,16,4,51,42,56,6,51.48,1007,16,8,49.66666667
45138,2015,2,24,17,4,57,43,56,6,58.54,1008,14,16,52
45139,2015,2,24,18,4,41,37,52,6,62.48,1010,13,22,43.33333333
45140,2015,2,24,19,4,31,45,50,7,66.93,1011,13,5,42
45141,2015,2,24,20,4,27,46,43,7,66.93,1013,13,7,38.66666667
45142,2015,2,24,21,4,36,34,43,7,71.47,1014,12,10,37.66666667
45143,2015,2,24,22,4,35,31,38,7,71.47,1015,12,12,34.66666667
45144,2015,2,24,23,4,33,32,45,7,71.47,1015,12,1,36.66666667
45145,2015,2,25,0,4,30,33,35,7,71.47,1016,12,2,32.66666667
45146,2015,2,25,1,4,30,29,37,7,76.35,1016,11,2,32
45147,2015,2,25,2,4,31,28,34,7,76.35,1015,11,1,31
45148,2015,2,25,3,4,36,33,37,7,76.35,1015,11,3,35.33333333
45149,2015,2,25,4,4,40,35,44,7,81.61,1014,10,4,39.66666667
45150,2015,2,25,5,4,42,34,46,7,81.61,1014,10,6,40.66666667
45151,2015,2,25,6,4,40,35,45,7,76.35,1014,11,8,40
45152,2015,2,25,7,4,39,38,54,7,81.61,1014,10,1,43.66666667
45153,2015,2,25,8,4,40,41,51,7,81.61,1015,10,2,44
45154,2015,2,25,9,4,42,44,42,8,81.75,1015,11,2,42.66666667
45155,2015,2,25,10,4,40,37,43,7,66.93,1015,13,4,40
45156,2015,2,25,11,4,37,23,40,6,54.88,1015,15,0,33.33333333
45157,2015,2,25,12,4,26,18,38,5,48.03,1015,16,1,27.33333333
45158,2015,2,25,13,4,23,18,33,1,36.17,1014,16,2,24.66666667
45159,2015,2,25,14,4,26,22,36,1,33.95,1012,17,1,28
45160,2015,2,25,15,4,30,26,31,0,29.65,1011,18,3,29
45161,2015,2,25,16,4,26,30,40,0,31.58,1010,17,4,32
45162,2015,2,25,17,4,27,31,39,0,31.58,1010,17,5,32.33333333
45163,2015,2,25,18,4,25,23,38,1,36.17,1011,16,2,28.66666667
45164,2015,2,25,19,4,34,23,36,2,38.86,1012,16,4,31
45165,2015,2,25,20,4,38,29,41,2,41.43,1014,15,6,36
45166,2015,2,25,21,4,33,26,40,3,47.46,1015,14,8,33
45167,2015,2,25,22,4,25,26,42,2,41.43,1016,15,5,31
45168,2015,2,25,23,4,21,26,29,2,44.2,1017,14,3,25.33333333
45169,2015,2,26,0,4,20,28,27,3,50.65,1017,13,7,25
45170,2015,2,26,1,4,22,40,37,3,54.08,1017,12,1,33
45171,2015,2,26,2,4,32,43,44,3,54.08,1016,12,2,39.66666667
45172,2015,2,26,3,4,37,33,43,4,58.03,1016,12,2,37.66666667
45173,2015,2,26,4,4,41,29,40,4,62,1015,11,1,36.66666667
45174,2015,2,26,5,4,38,27,36,5,71.07,1015,10,1,33.66666667
45175,2015,2,26,6,4,28,26,30,5,66.49,1014,11,1,28
45176,2015,2,26,7,4,31,27,30,5,71.07,1014,10,0,29.33333333
45177,2015,2,26,8,4,28,30,30,5,66.49,1015,11,1,29.33333333
45178,2015,2,26,9,4,23,26,28,5,62.24,1015,12,2,25.66666667
45179,2015,2,26,10,4,28,29,28,5,58.29,1015,13,4,28.33333333
45180,2015,2,26,11,4,29,35,36,5,58.29,1015,13,1,33.33333333
45181,2015,2,26,12,4,31,33,41,5,54.62,1014,14,2,35
45182,2015,2,26,13,4,31,31,39,5,54.62,1012,14,2,33.66666667
45183,2015,2,26,14,4,33,32,35,4,50.92,1011,14,4,33.33333333
45184,2015,2,26,15,4,34,31,42,4,50.92,1009,14,6,35.66666667
45185,2015,2,26,16,4,36,33,36,4,50.92,1008,14,2,35
45186,2015,2,26,17,4,36,33,41,4,50.92,1008,14,3,36.66666667
45187,2015,2,26,18,4,37,33,49,4,50.92,1008,14,3,39.66666667
45188,2015,2,26,19,4,37,34,48,5,54.62,1009,14,4,39.66666667
45189,2015,2,26,20,4,36,34,43,5,58.29,1009,13,5,37.66666667
45190,2015,2,26,21,4,36,35,43,6,62.48,1010,13,5,38
45191,2015,2,26,22,4,38,44,49,6,66.71,1010,12,5,43.66666667
45192,2015,2,26,23,4,36,38,52,5,58.29,1010,13,6,42
45193,2015,2,27,0,4,37,42,51,5,58.29,1010,13,2,43.33333333
45194,2015,2,27,1,4,40,44,52,6,66.71,1010,12,0,45.33333333
45195,2015,2,27,2,4,42,48,45,6,66.71,1010,12,0,45
45196,2015,2,27,3,4,56,49,52,6,66.71,1010,12,1,52.33333333
45197,2015,2,27,4,4,70,58,63,6,66.71,1009,12,3,63.66666667
45198,2015,2,27,5,4,52,73,70,6,66.71,1009,12,1,65
45199,2015,2,27,6,4,49,64,69,7,76.35,1010,11,3,60.66666667
45200,2015,2,27,7,4,53,58,84,7,76.35,1010,11,5,65
45201,2015,2,27,8,4,60,33,47,7,76.35,1011,11,7,46.66666667
45202,2015,2,27,9,4,57,28,35,8,81.75,1012,11,9,40
45203,2015,2,27,10,4,36,29,-999,9,87.47,1012,11,2,32.5
45204,2015,2,27,11,4,44,37,47,9,87.47,1012,11,3,42.66666667
45205,2015,2,27,12,4,33,29,42,9,87.47,1013,11,5,34.66666667
45206,2015,2,27,13,4,29,32,38,9,87.47,1012,11,7,33
45207,2015,2,27,14,4,38,29,33,10,93.55,1011,11,4,33.33333333
45208,2015,2,27,15,4,39,21,34,9,87.47,1011,11,5,31.33333333
45209,2015,2,27,16,4,31,29,55,9,87.47,1011,11,4,38.33333333
45210,2015,2,27,17,4,20,17,46,8,81.75,1012,11,4,27.66666667
45211,2015,2,27,18,4,19,14,28,8,76.52,1012,12,9,20.33333333
45212,2015,2,27,19,4,15,11,28,7,76.35,1014,11,12,18
45213,2015,2,27,20,4,12,10,27,7,76.35,1015,11,15,16.33333333
45214,2015,2,27,21,4,14,13,38,6,71.27,1016,11,19,21.66666667
45215,2015,2,27,22,4,17,12,28,6,71.27,1016,11,5,19
45216,2015,2,27,23,4,19,12,25,6,76.18,1018,10,2,18.66666667
45217,2015,2,28,0,4,15,23,30,6,76.18,1018,10,4,22.66666667
45218,2015,2,28,1,4,14,17,22,5,71.07,1019,10,1,17.66666667
45219,2015,2,28,2,4,10,9,17,5,71.07,1018,10,2,12
45220,2015,2,28,3,4,10,8,17,4,66.27,1018,10,2,11.66666667
45221,2015,2,28,4,4,10,9,18,4,66.27,1018,10,1,12.33333333
45222,2015,2,28,5,4,11,6,14,4,66.27,1018,10,2,10.33333333
45223,2015,2,28,6,4,10,6,14,3,61.76,1018,10,3,10
45224,2015,2,28,7,4,12,7,16,2,57.51,1020,10,3,11.66666667
45225,2015,2,28,8,4,13,11,25,1,53.53,1021,10,4,16.33333333
45226,2015,2,28,9,4,18,14,29,1,53.53,1023,10,4,20.33333333
45227,2015,2,28,10,4,22,17,26,0,49.8,1024,10,5,21.66666667
45228,2015,2,28,11,4,25,19,33,1,50.08,1024,11,4,25.66666667
45229,2015,2,28,12,4,28,22,36,-1,43.31,1025,11,5,28.66666667
45230,2015,2,28,13,4,28,25,34,0,46.58,1024,11,10,29
45231,2015,2,28,14,4,30,28,39,-1,43.31,1024,11,4,32.33333333
45232,2015,2,28,15,4,31,33,41,-3,37.36,1023,11,5,35
45233,2015,2,28,16,4,31,34,42,0,46.58,1024,11,3,35.66666667
45234,2015,2,28,17,4,35,34,47,1,53.53,1025,10,6,38.66666667
45235,2015,2,28,18,4,35,37,49,1,57.25,1026,9,8,40.33333333
45236,2015,2,28,19,4,36,38,55,1,57.25,1028,9,10,43
45237,2015,2,28,20,4,39,43,45,1,57.25,1029,9,12,42.33333333
45238,2015,2,28,21,4,35,40,49,1,57.25,1030,9,14,41.33333333
45239,2015,2,28,22,4,35,39,45,0,53.26,1031,9,1,39.66666667
45240,2015,2,28,23,4,34,38,38,1,57.25,1031,9,1,36.66666667
45241,2015,3,1,0,1,34,38,41,3,75.67,1031,7,1,37.66666667
45242,2015,3,1,1,1,34,39,39,3,70.67,1030,8,1,37.33333333
45243,2015,3,1,2,1,35,41,38,2,65.82,1029,8,2,38
45244,2015,3,1,3,1,47,47,52,3,75.67,1028,7,1,48.66666667
45245,2015,3,1,4,1,51,50,51,3,81.06,1027,6,0,50.66666667
45246,2015,3,1,5,1,57,49,57,3,86.89,1027,5,1,54.33333333
45247,2015,3,1,6,1,56,49,60,3,81.06,1026,6,2,55
45248,2015,3,1,7,1,56,47,58,3,81.06,1025,6,1,53.66666667
45249,2015,3,1,8,1,53,45,59,3,81.06,1026,6,2,52.33333333
45250,2015,3,1,9,1,52,42,54,4,75.84,1026,8,1,49.33333333
45251,2015,3,1,10,1,50,34,44,3,66.05,1027,9,3,42.66666667
45252,2015,3,1,11,1,51,34,43,-1,43.31,1026,11,2,42.66666667
45253,2015,3,1,12,1,57,38,54,-2,37.66,1025,12,4,49.66666667
45254,2015,3,1,13,1,56,35,53,-2,35.27,1024,13,2,48
45255,2015,3,1,14,1,37,30,38,-2,33.05,1023,14,6,35
45256,2015,3,1,15,1,34,29,31,-2,33.05,1022,14,9,31.33333333
45257,2015,3,1,16,1,36,31,40,-2,30.98,1020,15,3,35.66666667
45258,2015,3,1,17,1,36,32,37,-4,26.69,1020,15,1,35
45259,2015,3,1,18,1,37,33,40,-2,35.27,1020,13,2,36.66666667
45260,2015,3,1,19,1,35,33,50,-1,37.96,1020,13,4,39.33333333
45261,2015,3,1,20,1,35,40,48,1,46.88,1020,12,9,41
45262,2015,3,1,21,1,40,45,50,1,53.53,1021,10,13,45
45263,2015,3,1,22,1,42,43,47,2,61.51,1021,9,15,44
45264,2015,3,1,23,1,39,43,46,1,57.25,1021,9,19,42.66666667
45265,2015,3,2,0,1,36,39,44,1,57.25,1021,9,2,39.66666667
45266,2015,3,2,1,1,38,39,41,1,61.26,1020,8,2,39.33333333
45267,2015,3,2,2,1,38,38,42,1,61.26,1020,8,0,39.33333333
45268,2015,3,2,3,1,37,38,44,2,70.47,1019,7,0,39.66666667
45269,2015,3,2,4,1,39,37,41,2,70.47,1018,7,0,39
45270,2015,3,2,5,1,41,39,36,2,65.82,1017,8,0,38.66666667
45271,2015,3,2,6,1,43,38,44,2,65.82,1017,8,0,41.66666667
45272,2015,3,2,7,1,43,40,48,2,65.82,1017,8,0,43.66666667
45273,2015,3,2,8,1,46,40,48,3,70.67,1017,8,1,44.66666667
45274,2015,3,2,9,1,50,50,45,3,70.67,1017,8,1,48.33333333
45275,2015,3,2,10,1,54,53,56,3,66.05,1017,9,1,54.33333333
45276,2015,3,2,11,1,57,50,60,3,66.05,1016,9,2,55.66666667
45277,2015,3,2,12,1,62,58,75,2,57.51,1015,10,3,65
45278,2015,3,2,13,1,66,45,85,3,57.77,1013,11,4,65.33333333
45279,2015,3,2,14,1,84,46,67,3,57.77,1013,11,5,65.66666667
45280,2015,3,2,15,1,83,50,70,2,53.81,1011,11,2,67.66666667
45281,2015,3,2,16,1,76,78,101,2,53.81,1010,11,5,85
45282,2015,3,2,17,1,58,69,93,3,61.76,1011,10,9,73.33333333
45283,2015,3,2,18,1,57,63,82,2,57.51,1012,10,13,67.33333333
45284,2015,3,2,19,1,58,69,82,3,66.05,1013,9,15,69.66666667
45285,2015,3,2,20,1,58,59,78,3,66.05,1015,9,1,65
45286,2015,3,2,21,1,66,60,83,3,66.05,1017,9,2,69.66666667
45287,2015,3,2,22,1,70,65,93,3,66.05,1018,9,3,76
45288,2015,3,2,23,1,74,69,90,3,66.05,1019,9,4,77.66666667
45289,2015,3,3,0,1,84,77,102,4,75.84,1019,8,2,87.66666667
45290,2015,3,3,1,1,86,80,103,4,81.2,1019,7,0,89.66666667
45291,2015,3,3,2,1,84,80,101,4,86.99,1020,6,1,88.33333333
45292,2015,3,3,3,1,86,86,97,4,81.2,1020,7,2,89.66666667
45293,2015,3,3,4,1,84,84,99,4,81.2,1020,7,2,89
45294,2015,3,3,5,1,80,80,102,4,81.2,1019,7,3,87.33333333
45295,2015,3,3,6,1,63,74,87,4,81.2,1021,7,4,74.66666667
45296,2015,3,3,7,1,32,45,59,3,66.05,1021,9,6,45.33333333
45297,2015,3,3,8,1,27,34,48,2,61.51,1021,9,9,36.33333333
45298,2015,3,3,9,1,29,31,41,1,53.53,1022,10,12,33.66666667
